"ID" "nazov.skoly" "adresa" "obec" "okres" "zriadovateľ" "skupina.odborov.cislo" "skupina.odborov" "odbor" "odbor.nazov" "Forma" "Druh" "stupen.vzdelania" "Dĺžka" "Jazyk" "1." "2." "3." "4." "5." "6." "7." "8." "žiaci.spolu" "novoprijatí.1..ročník.2017" "absolventi.2017" "odborný.výcvik.a.prax" "predpokladani.absolventi.máj.2018" "lat" "lng"
"271" "44" "Stredná odborná škola - Szakközépiskola" "Šafárikova 56" "Tornaľa" "RA" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6426L00" "vlasová kozmetika                                           " "D" "4V" "L" 2 "M " 0 12 0 0 0 0 0 0 12 0 0 12 12 20.3321827 48.4288886
"272" "44" "Stredná odborná škola - Szakközépiskola" "Šafárikova 56" "Tornaľa" "RA" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6456H00" "kaderník                                                    " "D" "2V" "H" 3 "M " 14 5 12 0 0 0 0 0 31 14 3 31 12 20.3321827 48.4288886
"273" "44" "Stredná odborná škola - Szakközépiskola" "Šafárikova 56" "Tornaľa" "RA" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6460H00" "predavač                                                    " "D" "2V" "H" 3 "M " 14 19 18 0 0 0 0 0 51 14 12 51 18 20.3321827 48.4288886
"274" "44" "Stredná odborná škola - Szakközépiskola" "Šafárikova 56" "Tornaľa" "RA" "BBSK" 76 "Učiteľstvo" "7646M00" "vychovávateľsko-opatrovateľská činnosť                      " "D" "3V" "M" 4 "S " 18 29 30 27 0 0 0 0 104 18 19 104 27 20.3321827 48.4288886
"275" "45" "Obchodná akadémia - Kereskedelmi akadémia" "K. Mikszátha1" "Rimavská Sobota" "RS" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6317M00" "obchodná akadémia                                           " "D" "3V" "M" 4 "S " 31 29 31 21 0 0 0 0 112 31 37 52 21 20.0147823 48.385262
"276" "45" "Obchodná akadémia - Kereskedelmi akadémia" "K. Mikszátha1" "Rimavská Sobota" "RS" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6317M00" "obchodná akadémia                                           " "D" "3V" "M" 4 "M " 10 29 18 22 0 0 0 0 79 9 9 40 22 20.0147823 48.385262
"277" "46" "Stredná odborná škola" "Hlavná 425" "Hnúšťa" "RS" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2414L01" "strojárstvo-výroba,montáž a oprava prístrojov,stro          " "D" "4V" "L" 2 "S " 12 0 0 0 0 0 0 0 12 12 6 12 0 19.9533954 48.5723829
"278" "46" "Stredná odborná škola" "Hlavná 425" "Hnúšťa" "RS" "BBSK" 31 "Textil a odevníctvo" "3125L00" "odevníctvo                                                  " "D" "4V" "L" 2 "S " 7 0 0 0 0 0 0 0 7 7 0 7 0 19.9533954 48.5723829
"279" "46" "Stredná odborná škola" "Hlavná 425" "Hnúšťa" "RS" "BBSK" 33 "Spracúvanie dreva a výroba hudobných nástrojov" "3347L00" "drevárska a nábytkárska výroba                              " "D" "4V" "L" 2 "S " 2 0 0 0 0 0 0 0 2 2 5 2 0 19.9533954 48.5723829
"280" "46" "Stredná odborná škola" "Hlavná 425" "Hnúšťa" "RS" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2466H02" "mechanik opravár-stroje a zariadenia                        " "D" "2V" "H" 3 "S " 8 9 8 0 0 0 0 0 25 8 5 25 8 19.9533954 48.5723829
"281" "46" "Stredná odborná škola" "Hlavná 425" "Hnúšťa" "RS" "BBSK" 31 "Textil a odevníctvo" "3152H02" "krajčír - dámske odevy                                      " "D" "2V" "H" 3 "S " 7 10 0 0 0 0 0 0 17 6 0 17 0 19.9533954 48.5723829
"282" "46" "Stredná odborná škola" "Hlavná 425" "Hnúšťa" "RS" "BBSK" 33 "Spracúvanie dreva a výroba hudobných nástrojov" "3355H00" "stolár                                                      " "D" "2V" "H" 3 "S " 8 0 10 0 0 0 0 0 18 7 0 18 10 19.9533954 48.5723829
"283" "46" "Stredná odborná škola" "Hlavná 425" "Hnúšťa" "RS" "BBSK" 76 "Učiteľstvo" "7661M00" "sociálno-výchovný pracovník                                 " "D" "3V" "M" 4 "S " 0 23 18 14 0 0 0 0 55 0 8 55 14 19.9533954 48.5723829
"284" "47" "Stredná odborná škola" "Jesenského 903" "Tisovec" "RS" "BBSK" 26 "Elektrotechnika" "2675M00" "elektrotechnika                                             " "D" "3V" "M" 4 "S " 9 10 14 11 0 0 0 0 44 9 6 44 11 19.9402433 48.679923
"285" "47" "Stredná odborná škola" "Jesenského 903" "Tisovec" "RS" "BBSK" 34 "Polygrafia a médiá" "3447K00" "grafik digitálnych médií                                    " "D" "3V" "K" 4 "S " 22 11 15 13 0 0 0 0 61 22 21 61 13 19.9402433 48.679923
"286" "47" "Stredná odborná škola" "Jesenského 903" "Tisovec" "RS" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6324M00" "manažment regionálneho cestovného ruchu                     " "D" "3V" "M" 4 "S " 10 8 22 19 0 0 0 0 59 10 18 59 19 19.9402433 48.679923
"287" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 36 "Stavebníctvo, geodézia a kartografia" "3686F00" "stavebná výroba                                             " "D" "1P" "F" 2 "S " 53 19 0 0 0 0 0 0 72 53 6 72 19 20.0127128 48.3817208
"288" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6403L00" "podnikanie v remeslách a službách                           " "D" "4V" "L" 2 "S " 25 4 0 0 0 0 0 0 29 25 0 0 4 20.0127128 48.3817208
"289" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6421L00" "spoločné stravovanie                                        " "D" "4V" "L" 2 "S " 22 15 0 0 0 0 0 0 37 22 2 37 15 20.0127128 48.3817208
"290" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6426L00" "vlasová kozmetika                                           " "D" "4V" "L" 2 "S " 9 2 0 0 0 0 0 0 11 9 2 11 2 20.0127128 48.3817208
"291" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 29 "Potravinárstvo" "2940Q01" "potravinárstvo - hygiena potravín                           " "D" "6V" "Q" 3 "S " 0 27 19 0 0 0 0 0 46 0 4 0 19 20.0127128 48.3817208
"292" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 36 "Stavebníctvo, geodézia a kartografia" "3661H00" "murár                                                       " "D" "2V" "H" 3 "S " 0 15 13 0 0 0 0 0 28 0 5 28 13 20.0127128 48.3817208
"293" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6444H00" "čašník, servírka                                            " "D" "2V" "H" 3 "S " 18 19 17 0 0 0 0 0 54 18 7 54 17 20.0127128 48.3817208
"294" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6445H00" "kuchár                                                      " "D" "2V" "H" 3 "S " 32 33 20 0 0 0 0 0 85 32 10 85 20 20.0127128 48.3817208
"295" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6456H00" "kaderník                                                    " "D" "2V" "H" 3 "S " 15 0 14 0 0 0 0 0 29 15 5 29 14 20.0127128 48.3817208
"296" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6442K00" "obchodný pracovník                                          " "D" "3V" "K" 4 "S " 0 8 0 0 0 0 0 0 8 0 0 8 0 20.0127128 48.3817208
"297" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6446K00" "kozmetik                                                    " "D" "3V" "K" 4 "S " 0 10 0 0 0 0 0 0 10 0 0 10 0 20.0127128 48.3817208
"298" "48" "Stredná odborná škola obchodu a služieb" "Športová 1" "Rimavská Sobota" "RS" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6323K00" "hotelová akadémia                                           " "D" "3V" "K" 5 "S " 34 16 19 21 21 0 0 0 111 34 19 77 21 20.0127128 48.3817208
"299" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2414L01" "strojárstvo-výroba,montáž a oprava prístrojov,stro          " "D" "4V" "L" 2 "S " 26 11 0 0 0 0 0 0 37 26 6 37 11 20.0115772 48.3730583
"300" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 29 "Potravinárstvo" "2982L02" "potravinárska výroba - pekárska a cukrárska výroba          " "D" "4V" "L" 2 "S " 0 9 0 0 0 0 0 0 9 0 0 9 9 20.0115772 48.3730583
"301" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 29 "Potravinárstvo" "2982L02" "potravinárska výroba - pekárska a cukrárska výroba          " "D" "4V" "L" 2 "M " 0 0 0 0 0 0 0 0 0 0 6 0 0 20.0115772 48.3730583
"302" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2498F00" "technické služby v autoservise                              " "D" "1P" "F" 2 "S " 18 9 0 0 0 0 0 0 27 18 8 27 9 20.0115772 48.3730583
"303" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 31 "Textil a odevníctvo" "3161F00" "praktická žena                                              " "D" "1P" "F" 2 "S " 10 9 0 0 0 0 0 0 19 9 0 19 9 20.0115772 48.3730583
"304" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 45 "Poľnohospodárstvo, lesné hospodárstvo a rozvoj vidieka II" "4512L00" "poľnohospodárstvo                                           " "D" "4V" "L" 2 "M " 0 0 0 0 0 0 0 0 0 0 5 0 0 20.0115772 48.3730583
"305" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2487H01" "autoopravár - mechanik                                      " "D" "2V" "H" 3 "S " 12 10 9 0 0 0 0 0 31 12 11 31 9 20.0115772 48.3730583
"306" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2487H01" "autoopravár - mechanik                                      " "D" "2V" "H" 3 "M " 14 16 11 0 0 0 0 0 41 14 18 41 11 20.0115772 48.3730583
"307" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 29 "Potravinárstvo" "2955H00" "mäsiar, lahôdkar                                            " "D" "2V" "H" 3 "S " 23 10 13 0 0 0 0 0 46 23 0 46 13 20.0115772 48.3730583
"308" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 29 "Potravinárstvo" "2964H00" "cukrár                                                      " "D" "2V" "H" 3 "S " 6 12 0 0 0 0 0 0 18 6 0 18 0 20.0115772 48.3730583
"309" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 29 "Potravinárstvo" "2964H00" "cukrár                                                      " "D" "2V" "H" 3 "M " 14 0 9 0 0 0 0 0 23 14 11 23 9 20.0115772 48.3730583
"310" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 45 "Poľnohospodárstvo, lesné hospodárstvo a rozvoj vidieka II" "4524H00" "agromechanizátor, opravár                                   " "D" "2V" "H" 3 "M " 0 10 0 0 0 0 0 0 10 0 0 10 0 20.0115772 48.3730583
"311" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 26 "Elektrotechnika" "2682K00" "mechanik počítačových sietí                                 " "D" "3V" "K" 4 "S " 0 6 19 10 0 0 0 0 35 0 11 35 10 20.0115772 48.3730583
"312" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 26 "Elektrotechnika" "2697K00" "mechanik elektrotechnik                                     " "D" "3V" "K" 4 "S " 0 0 0 4 0 0 0 0 4 0 11 4 4 20.0115772 48.3730583
"313" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 26 "Elektrotechnika" "2697K00" "mechanik elektrotechnik                                     " "D" "3V" "K" 4 "M " 0 13 12 14 0 0 0 0 39 0 15 39 14 20.0115772 48.3730583
"314" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 37 "Doprava, pošty a telekomunikácia" "3765M00" "technika a prevádzka dopravy                                " "D" "3V" "M" 4 "S " 11 11 18 10 0 0 0 0 50 11 11 50 10 20.0115772 48.3730583
"315" "49" "Stredná odborná škola technická a agropotravinárska - Műszaki Mezőgazdasági és Élelmiszeripari Szakközépiskola" "Okružná 61" "Rimavská Sobota" "RS" "BBSK" 45 "Poľnohospodárstvo, lesné hospodárstvo a rozvoj vidieka II" "4532K00" "agromechatronik                                             " "D" "3V" "K" 4 "S " 14 0 0 0 0 0 0 0 14 14 0 14 0 20.0115772 48.3730583
"316" "50" "Stredná odborná škola" "Poľná 10" "Veľký Krtíš" "VK" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2478F00" "strojárska výroba                                           " "D" "1P" "F" 2 "S " 14 19 0 0 0 0 0 0 33 9 0 33 19 19.3446003 48.213456
"317" "50" "Stredná odborná škola" "Poľná 10" "Veľký Krtíš" "VK" "BBSK" 26 "Elektrotechnika" "2683H15" "elektromechanik - úžitková technika                         " "D" "2V" "H" 3 "S " 19 16 0 0 0 0 0 0 35 15 0 35 0 19.3446003 48.213456
"318" "50" "Stredná odborná škola" "Poľná 10" "Veľký Krtíš" "VK" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6475H00" "technicko-administratívny pracovník                         " "D" "2V" "H" 3 "S " 14 17 33 0 0 0 0 0 64 10 12 64 33 19.3446003 48.213456
"319" "50" "Stredná odborná škola" "Poľná 10" "Veľký Krtíš" "VK" "BBSK" 26 "Elektrotechnika" "2675M00" "elektrotechnika                                             " "D" "3V" "M" 4 "S " 0 0 0 0 0 0 0 0 0 0 13 0 0 19.3446003 48.213456
"320" "50" "Stredná odborná škola" "Poľná 10" "Veľký Krtíš" "VK" "BBSK" 34 "Polygrafia a médiá" "3447K00" "grafik digitálnych médií                                    " "D" "3V" "K" 4 "S " 31 33 21 21 0 0 0 0 106 30 23 106 21 19.3446003 48.213456
"321" "50" "Stredná odborná škola" "Poľná 10" "Veľký Krtíš" "VK" "BBSK" 37 "Doprava, pošty a telekomunikácia" "3765M00" "technika a prevádzka dopravy                                " "D" "3V" "M" 4 "S " 0 22 20 17 0 0 0 0 59 0 11 59 17 19.3446003 48.213456
"322" "51" "Stredná odborná škola" "Gottwaldova 70/43" "Želovce" "VK" "BBSK" 45 "Poľnohospodárstvo, lesné hospodárstvo a rozvoj vidieka II" "4572F00" "poľnohospodárska výroba                                     " "D" "1P" "F" 2 "S " 18 0 0 0 0 0 0 0 18 12 0 18 0 19.356148 48.124585
"323" "51" "Stredná odborná škola" "Gottwaldova 70/43" "Želovce" "VK" "BBSK" 42 "Poľnohospodárstvo, lesné hospodárstvo a rozvoj vidieka I" "4211N16" "záhradníctvo-záhradná a krajinárska tvorba                  " "E" "5V" "N" 2 "S " 18 12 0 0 0 0 0 0 30 18 6 30 12 19.356148 48.124585
"324" "51" "Stredná odborná škola" "Gottwaldova 70/43" "Želovce" "VK" "BBSK" 45 "Poľnohospodárstvo, lesné hospodárstvo a rozvoj vidieka II" "4511L00" "záhradníctvo                                                " "D" "4V" "L" 2 "S " 25 0 0 0 0 0 0 0 25 21 0 25 0 19.356148 48.124585
"325" "51" "Stredná odborná škola" "Gottwaldova 70/43" "Želovce" "VK" "BBSK" 45 "Poľnohospodárstvo, lesné hospodárstvo a rozvoj vidieka II" "4511L00" "záhradníctvo                                                " "E" "4V" "L" 2 "S " 0 0 0 0 0 0 0 0 0 0 8 0 0 19.356148 48.124585
"326" "51" "Stredná odborná škola" "Gottwaldova 70/43" "Želovce" "VK" "BBSK" 45 "Poľnohospodárstvo, lesné hospodárstvo a rozvoj vidieka II" "4571H00" "záhradník                                                   " "D" "2V" "H" 3 "S " 18 28 21 0 0 0 0 0 67 14 17 67 21 19.356148 48.124585
"327" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 31 "Textil a odevníctvo" "3161F00" "praktická žena                                              " "D" "1P" "F" 2 "S " 16 8 0 0 0 0 0 0 24 16 4 24 8 19.333119 48.2316826
"328" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 36 "Stavebníctvo, geodézia a kartografia" "3686F00" "stavebná výroba                                             " "D" "1P" "F" 2 "S " 13 3 0 0 0 0 0 0 16 13 0 16 3 19.333119 48.2316826
"329" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 36 "Stavebníctvo, geodézia a kartografia" "3686F00" "stavebná výroba                                             " "E" "1P" "F" 2 "S " 10 0 0 0 0 0 0 0 10 10 0 10 0 19.333119 48.2316826
"330" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6403L00" "podnikanie v remeslách a službách                           " "D" "4V" "L" 2 "S " 14 3 0 0 0 0 0 0 17 12 6 0 3 19.333119 48.2316826
"331" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6403L00" "podnikanie v remeslách a službách                           " "E" "4V" "L" 2 "S " 10 0 0 0 0 0 0 0 10 10 0 0 0 19.333119 48.2316826
"332" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 29 "Potravinárstvo" "2955H00" "mäsiar, lahôdkar                                            " "D" "2V" "H" 3 "S " 1 0 0 0 0 0 0 0 1 1 0 1 0 19.333119 48.2316826
"333" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 29 "Potravinárstvo" "2964H00" "cukrár                                                      " "D" "2V" "H" 3 "S " 2 0 0 0 0 0 0 0 2 2 0 2 0 19.333119 48.2316826
"334" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 33 "Spracúvanie dreva a výroba hudobných nástrojov" "3355H00" "stolár                                                      " "D" "2V" "H" 3 "S " 5 0 4 0 0 0 0 0 9 5 7 9 4 19.333119 48.2316826
"335" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 36 "Stavebníctvo, geodézia a kartografia" "3661H00" "murár                                                       " "D" "2V" "H" 3 "S " 4 11 2 0 0 0 0 0 17 4 4 17 2 19.333119 48.2316826
"336" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 36 "Stavebníctvo, geodézia a kartografia" "3678H00" "inštalatér                                                  " "D" "2V" "H" 3 "S " 3 0 0 0 0 0 0 0 3 3 0 3 0 19.333119 48.2316826
"337" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6444H00" "čašník, servírka                                            " "D" "2V" "H" 3 "S " 8 11 10 0 0 0 0 0 29 7 10 29 10 19.333119 48.2316826
"338" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6445H00" "kuchár                                                      " "D" "2V" "H" 3 "S " 8 9 15 0 0 0 0 0 32 7 14 32 15 19.333119 48.2316826
"339" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6445H00" "kuchár                                                      " "E" "2V" "H" 3 "S " 10 0 0 0 0 0 0 0 10 10 0 10 0 19.333119 48.2316826
"340" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6317M00" "obchodná akadémia                                           " "D" "3V" "M" 4 "S " 16 19 28 11 0 0 0 0 74 16 16 0 11 19.333119 48.2316826
"341" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6324M00" "manažment regionálneho cestovného ruchu                     " "D" "3V" "M" 4 "S " 0 0 0 11 0 0 0 0 11 0 0 0 11 19.333119 48.2316826
"342" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6444K00" "čašník, servírka                                            " "D" "3V" "K" 4 "S " 3 7 0 6 0 0 0 0 16 3 10 16 6 19.333119 48.2316826
"343" "52" "Spojená škola" "Jarmočná 1" "Modrý Kameň" "VK" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6445K00" "kuchár                                                      " "D" "3V" "K" 4 "S " 1 3 0 8 0 0 0 0 12 1 4 12 8 19.333119 48.2316826
"344" "53" "Stredná odborná škola" "Bystrická 4" "Žarnovica" "ZC" "BBSK" 26 "Elektrotechnika" "2683H11" "elektromechanik - silnoprúdová technika                     " "D" "2V" "H" 3 "S " 9 0 0 0 0 0 0 0 9 9 0 9 0 18.7228798 48.4898861
"345" "53" "Stredná odborná škola" "Bystrická 4" "Žarnovica" "ZC" "BBSK" 33 "Spracúvanie dreva a výroba hudobných nástrojov" "3355H00" "stolár                                                      " "D" "2V" "H" 3 "S " 8 12 0 0 0 0 0 0 20 8 0 20 0 18.7228798 48.4898861
"346" "53" "Stredná odborná škola" "Bystrická 4" "Žarnovica" "ZC" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2412K00" "mechanik číslicovo riadených strojov                        " "D" "3V" "K" 4 "S " 16 17 0 0 0 0 0 0 33 16 0 33 0 18.7228798 48.4898861
"347" "53" "Stredná odborná škola" "Bystrická 4" "Žarnovica" "ZC" "BBSK" 26 "Elektrotechnika" "2682K00" "mechanik počítačových sietí                                 " "D" "3V" "K" 4 "S " 0 0 29 17 0 0 0 0 46 0 17 46 17 18.7228798 48.4898861
"348" "53" "Stredná odborná škola" "Bystrická 4" "Žarnovica" "ZC" "BBSK" 34 "Polygrafia a médiá" "3447K00" "grafik digitálnych médií                                    " "D" "3V" "K" 4 "S " 0 10 12 17 0 0 0 0 39 0 14 39 17 18.7228798 48.4898861
"349" "53" "Stredná odborná škola" "Bystrická 4" "Žarnovica" "ZC" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6405K00" "pracovník marketingu                                        " "D" "3V" "K" 4 "S " 17 0 9 11 0 0 0 0 37 17 0 37 11 18.7228798 48.4898861
"350" "54" "Stredná odborná škola obchodu a služieb" "Osvety 17" "Nová Baňa" "ZC" "BBSK" 29 "Potravinárstvo" "2982F00" "potravinárska výroba                                        " "D" "1P" "F" 2 "S " 12 0 0 0 0 0 0 0 12 11 0 12 0 18.6407014 48.4230829
"351" "54" "Stredná odborná škola obchodu a služieb" "Osvety 17" "Nová Baňa" "ZC" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6403L00" "podnikanie v remeslách a službách                           " "D" "4V" "L" 2 "S " 13 5 0 0 0 0 0 0 18 12 8 18 5 18.6407014 48.4230829
"352" "54" "Stredná odborná škola obchodu a služieb" "Osvety 17" "Nová Baňa" "ZC" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6421L00" "spoločné stravovanie                                        " "D" "4V" "L" 2 "S " 9 5 0 0 0 0 0 0 14 6 0 14 5 18.6407014 48.4230829
"353" "54" "Stredná odborná škola obchodu a služieb" "Osvety 17" "Nová Baňa" "ZC" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2466H02" "mechanik opravár-stroje a zariadenia                        " "D" "2V" "H" 3 "S " 8 0 0 0 0 0 0 0 8 8 2 8 0 18.6407014 48.4230829
"354" "54" "Stredná odborná škola obchodu a služieb" "Osvety 17" "Nová Baňa" "ZC" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6445H00" "kuchár                                                      " "D" "2V" "H" 3 "S " 11 17 18 0 0 0 0 0 46 11 3 46 18 18.6407014 48.4230829
"355" "54" "Stredná odborná škola obchodu a služieb" "Osvety 17" "Nová Baňa" "ZC" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6352M00" "obchod a podnikanie                                         " "D" "3V" "M" 4 "S " 17 17 0 13 0 0 0 0 47 17 14 47 13 18.6407014 48.4230829
"356" "55" "Stredná odborná škola obchodu a služieb" "Jilemnického 1282" "Žiar nad Hronom" "ZH" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6403L00" "podnikanie v remeslách a službách                           " "D" "4V" "L" 2 "S " 18 16 0 0 0 0 0 0 34 18 8 34 16 18.841409 48.598177
"357" "55" "Stredná odborná škola obchodu a služieb" "Jilemnického 1282" "Žiar nad Hronom" "ZH" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6456H00" "kaderník                                                    " "D" "2V" "H" 3 "S " 13 10 0 0 0 0 0 0 23 13 10 23 0 18.841409 48.598177
"358" "55" "Stredná odborná škola obchodu a služieb" "Jilemnického 1282" "Žiar nad Hronom" "ZH" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6489H00" "hostinský, hostinská                                        " "D" "2V" "H" 3 "S " 11 24 21 0 0 0 0 0 56 11 8 56 21 18.841409 48.598177
"359" "55" "Stredná odborná škola obchodu a služieb" "Jilemnického 1282" "Žiar nad Hronom" "ZH" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6352M00" "obchod a podnikanie                                         " "D" "3V" "M" 4 "S " 0 0 15 0 0 0 0 0 15 0 30 0 0 18.841409 48.598177
